prolific_id,object,colour,typicality,object_en,colour_en
556958d1fdf99b7af5d5b21a,Waescheklammer,blau,88,clothes.peg,blue
556958d1fdf99b7af5d5b21a,Waescheklammer,braun,84,clothes.peg,brown
556958d1fdf99b7af5d5b21a,Waescheklammer,gelb,89,clothes.peg,yellow
556958d1fdf99b7af5d5b21a,Waescheklammer,grau,75,clothes.peg,gray
556958d1fdf99b7af5d5b21a,Waescheklammer,gruen,85,clothes.peg,green
556958d1fdf99b7af5d5b21a,Waescheklammer,lila,79,clothes.peg,lilac
556958d1fdf99b7af5d5b21a,Waescheklammer,orange,79,clothes.peg,orange
556958d1fdf99b7af5d5b21a,Waescheklammer,rot,90,clothes.peg,red
556958d1fdf99b7af5d5b21a,Waescheklammer,schwarz,69,clothes.peg,black
556958d1fdf99b7af5d5b21a,Walnuss,blau,0,walnut,blue
556958d1fdf99b7af5d5b21a,Walnuss,braun,100,walnut,brown
556958d1fdf99b7af5d5b21a,Walnuss,gelb,15,walnut,yellow
556958d1fdf99b7af5d5b21a,Walnuss,gruen,41,walnut,green
556958d1fdf99b7af5d5b21a,Walnuss,rot,0,walnut,red
556958d1fdf99b7af5d5b21a,Zitrone,blau,0,lemon,blue
556958d1fdf99b7af5d5b21a,Zitrone,gelb,100,lemon,yellow
556958d1fdf99b7af5d5b21a,Zitrone,gruen,58,lemon,green
556958d1fdf99b7af5d5b21a,Zitrone,orange,0,lemon,orange
556958d1fdf99b7af5d5b21a,Zitrone,rot,0,lemon,red
556958d1fdf99b7af5d5b21a,Zucchini,blau,0,courgettes,blue
556958d1fdf99b7af5d5b21a,Zucchini,braun,57,courgettes,brown
556958d1fdf99b7af5d5b21a,Zucchini,gelb,32,courgettes,yellow
556958d1fdf99b7af5d5b21a,Zucchini,gruen,100,courgettes,green
556958d1fdf99b7af5d5b21a,Zucchini,rot,0,courgettes,red
556b20befdf99b376b5eda91,Ananas,blau,0,pineapple,blue
556b20befdf99b376b5eda91,Ananas,braun,100,pineapple,brown
556b20befdf99b376b5eda91,Ananas,gruen,0,pineapple,green
556b20befdf99b376b5eda91,Ananas,lila,0,pineapple,lilac
556b20befdf99b376b5eda91,Ananas,rot,0,pineapple,red
556b20befdf99b376b5eda91,Aprikose,blau,0,apricot,blue
556b20befdf99b376b5eda91,Aprikose,gelb,100,apricot,yellow
556b20befdf99b376b5eda91,Aprikose,gruen,0,apricot,green
556b20befdf99b376b5eda91,Aprikose,lila,0,apricot,lilac
556b20befdf99b376b5eda91,Aprikose,rot,0,apricot,red
556b20befdf99b376b5eda91,Aubergine,blau,0,aubergine,blue
556b20befdf99b376b5eda91,Aubergine,gelb,0,aubergine,yellow
556b20befdf99b376b5eda91,Aubergine,gruen,14,aubergine,green
556b20befdf99b376b5eda91,Aubergine,rot,0,aubergine,red
556b20befdf99b376b5eda91,Aubergine,schwarz,100,aubergine,black
556b20befdf99b376b5eda91,Avocado,blau,0,avocado,blue
556b20befdf99b376b5eda91,Avocado,gelb,16,avocado,yellow
556b20befdf99b376b5eda91,Avocado,gruen,100,avocado,green
556b20befdf99b376b5eda91,Avocado,lila,0,avocado,lilac
556b20befdf99b376b5eda91,Avocado,rot,0,avocado,red
556b20befdf99b376b5eda91,Banane,blau,0,banana,blue
556b20befdf99b376b5eda91,Banane,braun,0,banana,brown
556b20befdf99b376b5eda91,Banane,gelb,100,banana,yellow
556b20befdf99b376b5eda91,Banane,gruen,40,banana,green
556b20befdf99b376b5eda91,Banane,rot,0,banana,red
556b20befdf99b376b5eda91,Birne,blau,0,pear,blue
556b20befdf99b376b5eda91,Birne,gruen,100,pear,green
556b20befdf99b376b5eda91,Birne,lila,0,pear,lilac
556b20befdf99b376b5eda91,Birne,orange,75,pear,orange
556b20befdf99b376b5eda91,Birne,rot,12,pear,red
556b20befdf99b376b5eda91,Bohnen,blau,0,beans,blue
556b20befdf99b376b5eda91,Bohnen,gelb,0,beans,yellow
556b20befdf99b376b5eda91,Bohnen,gruen,100,beans,green
556b20befdf99b376b5eda91,Bohnen,orange,0,beans,orange
556b20befdf99b376b5eda91,Bohnen,rot,0,beans,red
556b20befdf99b376b5eda91,Bueroklammer,blau,69,paper.clip,blue
556b20befdf99b376b5eda91,Bueroklammer,braun,71,paper.clip,brown
556b20befdf99b376b5eda91,Bueroklammer,gelb,61,paper.clip,yellow
556b20befdf99b376b5eda91,Bueroklammer,grau,68,paper.clip,gray
556b20befdf99b376b5eda91,Bueroklammer,gruen,74,paper.clip,green
556b20befdf99b376b5eda91,Bueroklammer,lila,75,paper.clip,lilac
556b20befdf99b376b5eda91,Bueroklammer,orange,39,paper.clip,orange
556b20befdf99b376b5eda91,Bueroklammer,rot,50,paper.clip,red
556b20befdf99b376b5eda91,Bueroklammer,schwarz,56,paper.clip,black
556b20befdf99b376b5eda91,Erbsen,blau,2,peas,blue
556b20befdf99b376b5eda91,Erbsen,gelb,85,peas,yellow
556b20befdf99b376b5eda91,Erbsen,gruen,100,peas,green
556b20befdf99b376b5eda91,Erbsen,orange,0,peas,orange
556b20befdf99b376b5eda91,Erbsen,rot,0,peas,red
556b20befdf99b376b5eda91,Erdbeere,blau,1,strawberry,blue
556b20befdf99b376b5eda91,Erdbeere,gelb,0,strawberry,yellow
556b20befdf99b376b5eda91,Erdbeere,grau,0,strawberry,gray
556b20befdf99b376b5eda91,Erdbeere,lila,0,strawberry,lilac
556b20befdf99b376b5eda91,Erdbeere,rot,100,strawberry,red
556b20befdf99b376b5eda91,Gurke,blau,0,cucumber,blue
556b20befdf99b376b5eda91,Gurke,braun,0,cucumber,brown
556b20befdf99b376b5eda91,Gurke,gelb,22,cucumber,yellow
556b20befdf99b376b5eda91,Gurke,gruen,100,cucumber,green
556b20befdf99b376b5eda91,Gurke,rot,0,cucumber,red
556b20befdf99b376b5eda91,Kartoffeln,blau,0,potatoes,blue
556b20befdf99b376b5eda91,Kartoffeln,braun,100,potatoes,brown
556b20befdf99b376b5eda91,Kartoffeln,gruen,0,potatoes,green
556b20befdf99b376b5eda91,Kartoffeln,orange,0,potatoes,orange
556b20befdf99b376b5eda91,Kartoffeln,rot,67,potatoes,red
556b20befdf99b376b5eda91,Kirsche,blau,0,cherry,blue
556b20befdf99b376b5eda91,Kirsche,gelb,0,cherry,yellow
556b20befdf99b376b5eda91,Kirsche,gruen,0,cherry,green
556b20befdf99b376b5eda91,Kirsche,lila,0,cherry,lilac
556b20befdf99b376b5eda91,Kirsche,rot,100,cherry,red
556b20befdf99b376b5eda91,Mandarine,blau,0,mandarine,blue
556b20befdf99b376b5eda91,Mandarine,gruen,0,mandarine,green
556b20befdf99b376b5eda91,Mandarine,lila,0,mandarine,lilac
556b20befdf99b376b5eda91,Mandarine,orange,100,mandarine,orange
556b20befdf99b376b5eda91,Mandarine,rot,0,mandarine,red
556b20befdf99b376b5eda91,Moehre,blau,0,carrots,blue
556b20befdf99b376b5eda91,Moehre,gruen,0,carrots,green
556b20befdf99b376b5eda91,Moehre,lila,0,carrots,lilac
556b20befdf99b376b5eda91,Moehre,orange,100,carrots,orange
556b20befdf99b376b5eda91,Moehre,rot,0,carrots,red
556b20befdf99b376b5eda91,Paprika,blau,0,pepper,blue
556b20befdf99b376b5eda91,Paprika,braun,0,pepper,brown
556b20befdf99b376b5eda91,Paprika,gruen,90,pepper,green
556b20befdf99b376b5eda91,Paprika,rot,100,pepper,red
556b20befdf99b376b5eda91,Paprika,schwarz,0,pepper,black
556b20befdf99b376b5eda91,Socken,blau,80,socks,blue
556b20befdf99b376b5eda91,Socken,braun,63,socks,brown
556b20befdf99b376b5eda91,Socken,gelb,27,socks,yellow
556b20befdf99b376b5eda91,Socken,grau,94,socks,gray
556b20befdf99b376b5eda91,Socken,gruen,92,socks,green
556b20befdf99b376b5eda91,Socken,lila,64,socks,lilac
556b20befdf99b376b5eda91,Socken,orange,67,socks,orange
556b20befdf99b376b5eda91,Socken,rot,64,socks,red
556b20befdf99b376b5eda91,Socken,schwarz,100,socks,black
556b20befdf99b376b5eda91,Sonnenbrille,blau,89,suglasses,blue
556b20befdf99b376b5eda91,Sonnenbrille,braun,42,suglasses,brown
556b20befdf99b376b5eda91,Sonnenbrille,gelb,67,suglasses,yellow
556b20befdf99b376b5eda91,Sonnenbrille,grau,35,suglasses,gray
556b20befdf99b376b5eda91,Sonnenbrille,gruen,100,suglasses,green
556b20befdf99b376b5eda91,Sonnenbrille,lila,80,suglasses,lilac
556b20befdf99b376b5eda91,Sonnenbrille,orange,69,suglasses,orange
556b20befdf99b376b5eda91,Sonnenbrille,rot,88,suglasses,red
556b20befdf99b376b5eda91,Sonnenbrille,schwarz,100,suglasses,black
556b20befdf99b376b5eda91,Tomate,blau,0,tomato,blue
556b20befdf99b376b5eda91,Tomate,gelb,24,tomato,yellow
556b20befdf99b376b5eda91,Tomate,gruen,76,tomato,green
556b20befdf99b376b5eda91,Tomate,lila,0,tomato,lilac
556b20befdf99b376b5eda91,Tomate,rot,100,tomato,red
556b20befdf99b376b5eda91,Trauben,blau,100,grapes,blue
556b20befdf99b376b5eda91,Trauben,gelb,82,grapes,yellow
556b20befdf99b376b5eda91,Trauben,grau,0,grapes,gray
556b20befdf99b376b5eda91,Trauben,orange,0,grapes,orange
556b20befdf99b376b5eda91,Trauben,schwarz,100,grapes,black
556b20befdf99b376b5eda91,Waescheklammer,blau,70,clothes.peg,blue
556b20befdf99b376b5eda91,Waescheklammer,braun,48,clothes.peg,brown
556b20befdf99b376b5eda91,Waescheklammer,gelb,75,clothes.peg,yellow
556b20befdf99b376b5eda91,Waescheklammer,grau,31,clothes.peg,gray
556b20befdf99b376b5eda91,Waescheklammer,gruen,70,clothes.peg,green
556b20befdf99b376b5eda91,Waescheklammer,lila,79,clothes.peg,lilac
556b20befdf99b376b5eda91,Waescheklammer,orange,65,clothes.peg,orange
556b20befdf99b376b5eda91,Waescheklammer,rot,92,clothes.peg,red
556b20befdf99b376b5eda91,Waescheklammer,schwarz,0,clothes.peg,black
556b20befdf99b376b5eda91,Walnuss,blau,0,walnut,blue
556b20befdf99b376b5eda91,Walnuss,braun,100,walnut,brown
556b20befdf99b376b5eda91,Walnuss,gelb,0,walnut,yellow
556b20befdf99b376b5eda91,Walnuss,gruen,0,walnut,green
556b20befdf99b376b5eda91,Walnuss,rot,0,walnut,red
556b20befdf99b376b5eda91,Zitrone,blau,0,lemon,blue
556b20befdf99b376b5eda91,Zitrone,gelb,100,lemon,yellow
556b20befdf99b376b5eda91,Zitrone,gruen,0,lemon,green
556b20befdf99b376b5eda91,Zitrone,orange,11,lemon,orange
556b20befdf99b376b5eda91,Zitrone,rot,0,lemon,red
556b20befdf99b376b5eda91,Zucchini,blau,0,courgettes,blue
556b20befdf99b376b5eda91,Zucchini,braun,0,courgettes,brown
556b20befdf99b376b5eda91,Zucchini,gelb,11,courgettes,yellow
556b20befdf99b376b5eda91,Zucchini,gruen,100,courgettes,green
556b20befdf99b376b5eda91,Zucchini,rot,0,courgettes,red
556db04dfdf99b26054b1768,Ananas,blau,1,pineapple,blue
556db04dfdf99b26054b1768,Ananas,braun,100,pineapple,brown
556db04dfdf99b26054b1768,Ananas,gruen,2,pineapple,green
556db04dfdf99b26054b1768,Ananas,lila,0,pineapple,lilac
556db04dfdf99b26054b1768,Ananas,rot,0,pineapple,red
556db04dfdf99b26054b1768,Aprikose,blau,0,apricot,blue
556db04dfdf99b26054b1768,Aprikose,gelb,70,apricot,yellow
556db04dfdf99b26054b1768,Aprikose,gruen,0,apricot,green
556db04dfdf99b26054b1768,Aprikose,lila,0,apricot,lilac
556db04dfdf99b26054b1768,Aprikose,rot,26,apricot,red
556db04dfdf99b26054b1768,Aubergine,blau,22,aubergine,blue
556db04dfdf99b26054b1768,Aubergine,gelb,6,aubergine,yellow
556db04dfdf99b26054b1768,Aubergine,gruen,4,aubergine,green
556db04dfdf99b26054b1768,Aubergine,rot,0,aubergine,red
556db04dfdf99b26054b1768,Aubergine,schwarz,100,aubergine,black
556db04dfdf99b26054b1768,Avocado,blau,0,avocado,blue
556db04dfdf99b26054b1768,Avocado,gelb,27,avocado,yellow
556db04dfdf99b26054b1768,Avocado,gruen,92,avocado,green
556db04dfdf99b26054b1768,Avocado,lila,0,avocado,lilac
556db04dfdf99b26054b1768,Avocado,rot,0,avocado,red
556db04dfdf99b26054b1768,Banane,blau,0,banana,blue
556db04dfdf99b26054b1768,Banane,braun,0,banana,brown
556db04dfdf99b26054b1768,Banane,gelb,97,banana,yellow
556db04dfdf99b26054b1768,Banane,gruen,0,banana,green
556db04dfdf99b26054b1768,Banane,rot,0,banana,red
556db04dfdf99b26054b1768,Birne,blau,0,pear,blue
556db04dfdf99b26054b1768,Birne,gruen,100,pear,green
556db04dfdf99b26054b1768,Birne,lila,0,pear,lilac
556db04dfdf99b26054b1768,Birne,orange,9,pear,orange
556db04dfdf99b26054b1768,Birne,rot,23,pear,red
556db04dfdf99b26054b1768,Bohnen,blau,0,beans,blue
556db04dfdf99b26054b1768,Bohnen,gelb,0,beans,yellow
556db04dfdf99b26054b1768,Bohnen,gruen,84,beans,green
556db04dfdf99b26054b1768,Bohnen,orange,15,beans,orange
556db04dfdf99b26054b1768,Bohnen,rot,0,beans,red
556db04dfdf99b26054b1768,Bueroklammer,blau,74,paper.clip,blue
556db04dfdf99b26054b1768,Bueroklammer,braun,62,paper.clip,brown
556db04dfdf99b26054b1768,Bueroklammer,gelb,0,paper.clip,yellow
556db04dfdf99b26054b1768,Bueroklammer,grau,100,paper.clip,gray
556db04dfdf99b26054b1768,Bueroklammer,gruen,65,paper.clip,green
556db04dfdf99b26054b1768,Bueroklammer,lila,44,paper.clip,lilac
556db04dfdf99b26054b1768,Bueroklammer,orange,72,paper.clip,orange
556db04dfdf99b26054b1768,Bueroklammer,rot,47,paper.clip,red
556db04dfdf99b26054b1768,Bueroklammer,schwarz,75,paper.clip,black
556db04dfdf99b26054b1768,Erbsen,blau,0,peas,blue
556db04dfdf99b26054b1768,Erbsen,gelb,58,peas,yellow
556db04dfdf99b26054b1768,Erbsen,gruen,99,peas,green
556db04dfdf99b26054b1768,Erbsen,orange,3,peas,orange
556db04dfdf99b26054b1768,Erbsen,rot,2,peas,red
556db04dfdf99b26054b1768,Erdbeere,blau,0,strawberry,blue
556db04dfdf99b26054b1768,Erdbeere,gelb,5,strawberry,yellow
556db04dfdf99b26054b1768,Erdbeere,grau,0,strawberry,gray
556db04dfdf99b26054b1768,Erdbeere,lila,1,strawberry,lilac
556db04dfdf99b26054b1768,Erdbeere,rot,100,strawberry,red
556db04dfdf99b26054b1768,Gurke,blau,0,cucumber,blue
556db04dfdf99b26054b1768,Gurke,braun,7,cucumber,brown
556db04dfdf99b26054b1768,Gurke,gelb,72,cucumber,yellow
556db04dfdf99b26054b1768,Gurke,gruen,96,cucumber,green
556db04dfdf99b26054b1768,Gurke,rot,0,cucumber,red
556db04dfdf99b26054b1768,Kartoffeln,blau,0,potatoes,blue
556db04dfdf99b26054b1768,Kartoffeln,braun,88,potatoes,brown
556db04dfdf99b26054b1768,Kartoffeln,gruen,0,potatoes,green
556db04dfdf99b26054b1768,Kartoffeln,orange,9,potatoes,orange
556db04dfdf99b26054b1768,Kartoffeln,rot,0,potatoes,red
556db04dfdf99b26054b1768,Kirsche,blau,4,cherry,blue
556db04dfdf99b26054b1768,Kirsche,gelb,0,cherry,yellow
556db04dfdf99b26054b1768,Kirsche,gruen,0,cherry,green
556db04dfdf99b26054b1768,Kirsche,lila,0,cherry,lilac
556db04dfdf99b26054b1768,Kirsche,rot,100,cherry,red
556db04dfdf99b26054b1768,Mandarine,blau,0,mandarine,blue
556db04dfdf99b26054b1768,Mandarine,gruen,0,mandarine,green
556db04dfdf99b26054b1768,Mandarine,lila,0,mandarine,lilac
556db04dfdf99b26054b1768,Mandarine,orange,100,mandarine,orange
556db04dfdf99b26054b1768,Mandarine,rot,2,mandarine,red
556db04dfdf99b26054b1768,Moehre,blau,0,carrots,blue
556db04dfdf99b26054b1768,Moehre,gruen,9,carrots,green
556db04dfdf99b26054b1768,Moehre,lila,0,carrots,lilac
556db04dfdf99b26054b1768,Moehre,orange,100,carrots,orange
556db04dfdf99b26054b1768,Moehre,rot,59,carrots,red
556db04dfdf99b26054b1768,Paprika,blau,0,pepper,blue
556db04dfdf99b26054b1768,Paprika,braun,8,pepper,brown
556db04dfdf99b26054b1768,Paprika,gruen,61,pepper,green
556db04dfdf99b26054b1768,Paprika,rot,98,pepper,red
556db04dfdf99b26054b1768,Paprika,schwarz,0,pepper,black
556db04dfdf99b26054b1768,Socken,blau,96,socks,blue
556db04dfdf99b26054b1768,Socken,braun,72,socks,brown
556db04dfdf99b26054b1768,Socken,gelb,35,socks,yellow
556db04dfdf99b26054b1768,Socken,grau,100,socks,gray
556db04dfdf99b26054b1768,Socken,gruen,79,socks,green
556db04dfdf99b26054b1768,Socken,lila,38,socks,lilac
556db04dfdf99b26054b1768,Socken,orange,39,socks,orange
556db04dfdf99b26054b1768,Socken,rot,23,socks,red
556db04dfdf99b26054b1768,Socken,schwarz,95,socks,black
556db04dfdf99b26054b1768,Sonnenbrille,blau,70,suglasses,blue
556db04dfdf99b26054b1768,Sonnenbrille,braun,81,suglasses,brown
556db04dfdf99b26054b1768,Sonnenbrille,gelb,53,suglasses,yellow
556db04dfdf99b26054b1768,Sonnenbrille,grau,100,suglasses,gray
556db04dfdf99b26054b1768,Sonnenbrille,gruen,53,suglasses,green
556db04dfdf99b26054b1768,Sonnenbrille,lila,57,suglasses,lilac
556db04dfdf99b26054b1768,Sonnenbrille,orange,79,suglasses,orange
556db04dfdf99b26054b1768,Sonnenbrille,rot,71,suglasses,red
556db04dfdf99b26054b1768,Sonnenbrille,schwarz,100,suglasses,black
556db04dfdf99b26054b1768,Tomate,blau,0,tomato,blue
556db04dfdf99b26054b1768,Tomate,gelb,25,tomato,yellow
556db04dfdf99b26054b1768,Tomate,gruen,0,tomato,green
556db04dfdf99b26054b1768,Tomate,lila,0,tomato,lilac
556db04dfdf99b26054b1768,Tomate,rot,100,tomato,red
556db04dfdf99b26054b1768,Trauben,blau,69,grapes,blue
556db04dfdf99b26054b1768,Trauben,gelb,0,grapes,yellow
556db04dfdf99b26054b1768,Trauben,grau,89,grapes,gray
556db04dfdf99b26054b1768,Trauben,orange,0,grapes,orange
556db04dfdf99b26054b1768,Trauben,schwarz,93,grapes,black
556db04dfdf99b26054b1768,Waescheklammer,blau,77,clothes.peg,blue
556db04dfdf99b26054b1768,Waescheklammer,braun,68,clothes.peg,brown
556db04dfdf99b26054b1768,Waescheklammer,gelb,77,clothes.peg,yellow
556db04dfdf99b26054b1768,Waescheklammer,grau,34,clothes.peg,gray
556db04dfdf99b26054b1768,Waescheklammer,gruen,82,clothes.peg,green
556db04dfdf99b26054b1768,Waescheklammer,lila,72,clothes.peg,lilac
556db04dfdf99b26054b1768,Waescheklammer,orange,87,clothes.peg,orange
556db04dfdf99b26054b1768,Waescheklammer,rot,78,clothes.peg,red
556db04dfdf99b26054b1768,Waescheklammer,schwarz,72,clothes.peg,black
556db04dfdf99b26054b1768,Walnuss,blau,0,walnut,blue
556db04dfdf99b26054b1768,Walnuss,braun,91,walnut,brown
556db04dfdf99b26054b1768,Walnuss,gelb,0,walnut,yellow
556db04dfdf99b26054b1768,Walnuss,gruen,0,walnut,green
556db04dfdf99b26054b1768,Walnuss,rot,8,walnut,red
556db04dfdf99b26054b1768,Zitrone,blau,0,lemon,blue
556db04dfdf99b26054b1768,Zitrone,gelb,100,lemon,yellow
556db04dfdf99b26054b1768,Zitrone,gruen,0,lemon,green
556db04dfdf99b26054b1768,Zitrone,orange,0,lemon,orange
556db04dfdf99b26054b1768,Zitrone,rot,0,lemon,red
556db04dfdf99b26054b1768,Zucchini,blau,0,courgettes,blue
556db04dfdf99b26054b1768,Zucchini,braun,0,courgettes,brown
556db04dfdf99b26054b1768,Zucchini,gelb,58,courgettes,yellow
556db04dfdf99b26054b1768,Zucchini,gruen,100,courgettes,green
556db04dfdf99b26054b1768,Zucchini,rot,0,courgettes,red
556db1d1fdf99b26054b1774,Ananas,blau,0,pineapple,blue
556db1d1fdf99b26054b1774,Ananas,braun,100,pineapple,brown
556db1d1fdf99b26054b1774,Ananas,gruen,4,pineapple,green
556db1d1fdf99b26054b1774,Ananas,lila,0,pineapple,lilac
556db1d1fdf99b26054b1774,Ananas,rot,0,pineapple,red
556db1d1fdf99b26054b1774,Aprikose,blau,0,apricot,blue
556db1d1fdf99b26054b1774,Aprikose,gelb,100,apricot,yellow
556db1d1fdf99b26054b1774,Aprikose,gruen,0,apricot,green
556db1d1fdf99b26054b1774,Aprikose,lila,0,apricot,lilac
556db1d1fdf99b26054b1774,Aprikose,rot,2,apricot,red
556db1d1fdf99b26054b1774,Aubergine,blau,5,aubergine,blue
556db1d1fdf99b26054b1774,Aubergine,gelb,0,aubergine,yellow
556db1d1fdf99b26054b1774,Aubergine,gruen,0,aubergine,green
556db1d1fdf99b26054b1774,Aubergine,rot,20,aubergine,red
556db1d1fdf99b26054b1774,Aubergine,schwarz,100,aubergine,black
556db1d1fdf99b26054b1774,Avocado,blau,0,avocado,blue
556db1d1fdf99b26054b1774,Avocado,gelb,15,avocado,yellow
556db1d1fdf99b26054b1774,Avocado,gruen,100,avocado,green
556db1d1fdf99b26054b1774,Avocado,lila,0,avocado,lilac
556db1d1fdf99b26054b1774,Avocado,rot,0,avocado,red
556db1d1fdf99b26054b1774,Banane,blau,0,banana,blue
556db1d1fdf99b26054b1774,Banane,braun,58,banana,brown
556db1d1fdf99b26054b1774,Banane,gelb,100,banana,yellow
556db1d1fdf99b26054b1774,Banane,gruen,39,banana,green
556db1d1fdf99b26054b1774,Banane,rot,0,banana,red
556db1d1fdf99b26054b1774,Birne,blau,0,pear,blue
556db1d1fdf99b26054b1774,Birne,gruen,100,pear,green
556db1d1fdf99b26054b1774,Birne,lila,0,pear,lilac
556db1d1fdf99b26054b1774,Birne,orange,91,pear,orange
556db1d1fdf99b26054b1774,Birne,rot,0,pear,red
556db1d1fdf99b26054b1774,Bohnen,blau,0,beans,blue
556db1d1fdf99b26054b1774,Bohnen,gelb,76,beans,yellow
556db1d1fdf99b26054b1774,Bohnen,gruen,100,beans,green
556db1d1fdf99b26054b1774,Bohnen,orange,7,beans,orange
556db1d1fdf99b26054b1774,Bohnen,rot,0,beans,red
556db1d1fdf99b26054b1774,Bueroklammer,blau,37,paper.clip,blue
556db1d1fdf99b26054b1774,Bueroklammer,braun,100,paper.clip,brown
556db1d1fdf99b26054b1774,Bueroklammer,gelb,82,paper.clip,yellow
556db1d1fdf99b26054b1774,Bueroklammer,grau,100,paper.clip,gray
556db1d1fdf99b26054b1774,Bueroklammer,gruen,56,paper.clip,green
556db1d1fdf99b26054b1774,Bueroklammer,lila,34,paper.clip,lilac
556db1d1fdf99b26054b1774,Bueroklammer,orange,72,paper.clip,orange
556db1d1fdf99b26054b1774,Bueroklammer,rot,30,paper.clip,red
556db1d1fdf99b26054b1774,Bueroklammer,schwarz,100,paper.clip,black
556db1d1fdf99b26054b1774,Erbsen,blau,0,peas,blue
556db1d1fdf99b26054b1774,Erbsen,gelb,80,peas,yellow
556db1d1fdf99b26054b1774,Erbsen,gruen,100,peas,green
556db1d1fdf99b26054b1774,Erbsen,orange,8,peas,orange
556db1d1fdf99b26054b1774,Erbsen,rot,0,peas,red
556db1d1fdf99b26054b1774,Erdbeere,blau,0,strawberry,blue
556db1d1fdf99b26054b1774,Erdbeere,gelb,0,strawberry,yellow
556db1d1fdf99b26054b1774,Erdbeere,grau,0,strawberry,gray
556db1d1fdf99b26054b1774,Erdbeere,lila,0,strawberry,lilac
556db1d1fdf99b26054b1774,Erdbeere,rot,100,strawberry,red
556db1d1fdf99b26054b1774,Gurke,blau,0,cucumber,blue
556db1d1fdf99b26054b1774,Gurke,braun,23,cucumber,brown
556db1d1fdf99b26054b1774,Gurke,gelb,65,cucumber,yellow
556db1d1fdf99b26054b1774,Gurke,gruen,100,cucumber,green
556db1d1fdf99b26054b1774,Gurke,rot,0,cucumber,red
556db1d1fdf99b26054b1774,Kartoffeln,blau,0,potatoes,blue
556db1d1fdf99b26054b1774,Kartoffeln,braun,100,potatoes,brown
556db1d1fdf99b26054b1774,Kartoffeln,gruen,0,potatoes,green
556db1d1fdf99b26054b1774,Kartoffeln,orange,87,potatoes,orange
556db1d1fdf99b26054b1774,Kartoffeln,rot,0,potatoes,red
556db1d1fdf99b26054b1774,Kirsche,blau,0,cherry,blue
556db1d1fdf99b26054b1774,Kirsche,gelb,0,cherry,yellow
556db1d1fdf99b26054b1774,Kirsche,gruen,0,cherry,green
556db1d1fdf99b26054b1774,Kirsche,lila,0,cherry,lilac
556db1d1fdf99b26054b1774,Kirsche,rot,100,cherry,red
556db1d1fdf99b26054b1774,Mandarine,blau,0,mandarine,blue
556db1d1fdf99b26054b1774,Mandarine,gruen,0,mandarine,green
556db1d1fdf99b26054b1774,Mandarine,lila,0,mandarine,lilac
556db1d1fdf99b26054b1774,Mandarine,orange,100,mandarine,orange
556db1d1fdf99b26054b1774,Mandarine,rot,0,mandarine,red
556db1d1fdf99b26054b1774,Moehre,blau,0,carrots,blue
556db1d1fdf99b26054b1774,Moehre,gruen,0,carrots,green
556db1d1fdf99b26054b1774,Moehre,lila,18,carrots,lilac
556db1d1fdf99b26054b1774,Moehre,orange,100,carrots,orange
556db1d1fdf99b26054b1774,Moehre,rot,33,carrots,red
556db1d1fdf99b26054b1774,Paprika,blau,0,pepper,blue
556db1d1fdf99b26054b1774,Paprika,braun,0,pepper,brown
556db1d1fdf99b26054b1774,Paprika,gruen,91,pepper,green
556db1d1fdf99b26054b1774,Paprika,rot,100,pepper,red
556db1d1fdf99b26054b1774,Paprika,schwarz,0,pepper,black
556db1d1fdf99b26054b1774,Socken,blau,97,socks,blue
556db1d1fdf99b26054b1774,Socken,braun,100,socks,brown
556db1d1fdf99b26054b1774,Socken,gelb,39,socks,yellow
556db1d1fdf99b26054b1774,Socken,grau,100,socks,gray
556db1d1fdf99b26054b1774,Socken,gruen,84,socks,green
556db1d1fdf99b26054b1774,Socken,lila,5,socks,lilac
556db1d1fdf99b26054b1774,Socken,orange,75,socks,orange
556db1d1fdf99b26054b1774,Socken,rot,81,socks,red
556db1d1fdf99b26054b1774,Socken,schwarz,100,socks,black
556db1d1fdf99b26054b1774,Sonnenbrille,blau,95,suglasses,blue
556db1d1fdf99b26054b1774,Sonnenbrille,braun,29,suglasses,brown
556db1d1fdf99b26054b1774,Sonnenbrille,gelb,25,suglasses,yellow
556db1d1fdf99b26054b1774,Sonnenbrille,grau,100,suglasses,gray
556db1d1fdf99b26054b1774,Sonnenbrille,gruen,54,suglasses,green
556db1d1fdf99b26054b1774,Sonnenbrille,lila,8,suglasses,lilac
556db1d1fdf99b26054b1774,Sonnenbrille,orange,42,suglasses,orange
556db1d1fdf99b26054b1774,Sonnenbrille,rot,86,suglasses,red
556db1d1fdf99b26054b1774,Sonnenbrille,schwarz,100,suglasses,black
556db1d1fdf99b26054b1774,Tomate,blau,0,tomato,blue
556db1d1fdf99b26054b1774,Tomate,gelb,56,tomato,yellow
556db1d1fdf99b26054b1774,Tomate,gruen,7,tomato,green
556db1d1fdf99b26054b1774,Tomate,lila,0,tomato,lilac
556db1d1fdf99b26054b1774,Tomate,rot,100,tomato,red
556db1d1fdf99b26054b1774,Trauben,blau,88,grapes,blue
556db1d1fdf99b26054b1774,Trauben,gelb,18,grapes,yellow
556db1d1fdf99b26054b1774,Trauben,grau,0,grapes,gray
556db1d1fdf99b26054b1774,Trauben,orange,0,grapes,orange
556db1d1fdf99b26054b1774,Trauben,schwarz,100,grapes,black
